GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median gross rent,Margin of Error; Median gross rent
1400000US17031822801,17031822801,"Census Tract 8228.01, Cook County, Illinois",919,44
1400000US17031822802,17031822802,"Census Tract 8228.02, Cook County, Illinois",1152,74
1400000US17031822900,17031822900,"Census Tract 8229, Cook County, Illinois",1095,187
1400000US17031823001,17031823001,"Census Tract 8230.01, Cook County, Illinois",946,30
1400000US17031823002,17031823002,"Census Tract 8230.02, Cook County, Illinois",962,44
1400000US17031823101,17031823101,"Census Tract 8231.01, Cook County, Illinois",999,94
1400000US17031823102,17031823102,"Census Tract 8231.02, Cook County, Illinois",859,14
1400000US17031823200,17031823200,"Census Tract 8232, Cook County, Illinois",1090,314
1400000US17031823302,17031823302,"Census Tract 8233.02, Cook County, Illinois",946,35
1400000US17031823303,17031823303,"Census Tract 8233.03, Cook County, Illinois",981,67
1400000US17031823304,17031823304,"Census Tract 8233.04, Cook County, Illinois",906,42
1400000US17031823400,17031823400,"Census Tract 8234, Cook County, Illinois",876,149
1400000US17031823500,17031823500,"Census Tract 8235, Cook County, Illinois",968,52
1400000US17031823602,17031823602,"Census Tract 8236.02, Cook County, Illinois",906,103
1400000US17031823603,17031823603,"Census Tract 8236.03, Cook County, Illinois",877,338
1400000US17031823604,17031823604,"Census Tract 8236.04, Cook County, Illinois",1384,126
1400000US17031823605,17031823605,"Census Tract 8236.05, Cook County, Illinois",809,121
1400000US17031823702,17031823702,"Census Tract 8237.02, Cook County, Illinois",979,49
1400000US17031823703,17031823703,"Census Tract 8237.03, Cook County, Illinois",952,101
1400000US17031823704,17031823704,"Census Tract 8237.04, Cook County, Illinois",2079,758
1400000US17031823705,17031823705,"Census Tract 8237.05, Cook County, Illinois",921,66
1400000US17031823801,17031823801,"Census Tract 8238.01, Cook County, Illinois",1753,210
1400000US17031823803,17031823803,"Census Tract 8238.03, Cook County, Illinois",799,694
1400000US17031823805,17031823805,"Census Tract 8238.05, Cook County, Illinois",1258,197
1400000US17031823806,17031823806,"Census Tract 8238.06, Cook County, Illinois",846,42
1400000US17031823901,17031823901,"Census Tract 8239.01, Cook County, Illinois",1837,432
1400000US17031823903,17031823903,"Census Tract 8239.03, Cook County, Illinois",2217,97
1400000US17031823904,17031823904,"Census Tract 8239.04, Cook County, Illinois",-,**
1400000US17031824003,17031824003,"Census Tract 8240.03, Cook County, Illinois",1255,174
1400000US17031824004,17031824004,"Census Tract 8240.04, Cook County, Illinois",700,135
1400000US17031824005,17031824005,"Census Tract 8240.05, Cook County, Illinois",835,54
1400000US17031824006,17031824006,"Census Tract 8240.06, Cook County, Illinois",1316,137
1400000US17031824105,17031824105,"Census Tract 8241.05, Cook County, Illinois",1478,680
1400000US17031824106,17031824106,"Census Tract 8241.06, Cook County, Illinois",1068,241
1400000US17031824107,17031824107,"Census Tract 8241.07, Cook County, Illinois",1469,1094
1400000US17031824108,17031824108,"Census Tract 8241.08, Cook County, Illinois",1055,88
1400000US17031824113,17031824113,"Census Tract 8241.13, Cook County, Illinois",-,**
1400000US17031824114,17031824114,"Census Tract 8241.14, Cook County, Illinois",2182,1361
1400000US17031824115,17031824115,"Census Tract 8241.15, Cook County, Illinois",1112,63
1400000US17031824116,17031824116,"Census Tract 8241.16, Cook County, Illinois",1132,101
1400000US17031824117,17031824117,"Census Tract 8241.17, Cook County, Illinois",1147,64
1400000US17031824119,17031824119,"Census Tract 8241.19, Cook County, Illinois",-,**
1400000US17031824120,17031824120,"Census Tract 8241.20, Cook County, Illinois",-,**
1400000US17031824121,17031824121,"Census Tract 8241.21, Cook County, Illinois",1699,83
1400000US17031824122,17031824122,"Census Tract 8241.22, Cook County, Illinois",1555,339
1400000US17031824123,17031824123,"Census Tract 8241.23, Cook County, Illinois",1110,134
1400000US17031824300,17031824300,"Census Tract 8243, Cook County, Illinois",766,105
1400000US17031824400,17031824400,"Census Tract 8244, Cook County, Illinois",842,42
1400000US17031824503,17031824503,"Census Tract 8245.03, Cook County, Illinois",970,44
1400000US17031824505,17031824505,"Census Tract 8245.05, Cook County, Illinois",1099,30
1400000US17031824506,17031824506,"Census Tract 8245.06, Cook County, Illinois",1102,85
1400000US17031824507,17031824507,"Census Tract 8245.07, Cook County, Illinois",966,180
1400000US17031824601,17031824601,"Census Tract 8246.01, Cook County, Illinois",1129,98
1400000US17031824602,17031824602,"Census Tract 8246.02, Cook County, Illinois",1053,95
1400000US17031824701,17031824701,"Census Tract 8247.01, Cook County, Illinois",985,131
1400000US17031824702,17031824702,"Census Tract 8247.02, Cook County, Illinois",1254,395
1400000US17031824800,17031824800,"Census Tract 8248, Cook County, Illinois",1082,151
1400000US17031824900,17031824900,"Census Tract 8249, Cook County, Illinois",1107,233
1400000US17031825000,17031825000,"Census Tract 8250, Cook County, Illinois",834,152
1400000US17031825200,17031825200,"Census Tract 8252, Cook County, Illinois",1676,161
1400000US17031825302,17031825302,"Census Tract 8253.02, Cook County, Illinois",1099,111
1400000US17031825303,17031825303,"Census Tract 8253.03, Cook County, Illinois",1209,172
1400000US17031825304,17031825304,"Census Tract 8253.04, Cook County, Illinois",1082,56
1400000US17031825400,17031825400,"Census Tract 8254, Cook County, Illinois",969,76
1400000US17031825501,17031825501,"Census Tract 8255.01, Cook County, Illinois",1223,489
1400000US17031825503,17031825503,"Census Tract 8255.03, Cook County, Illinois",1594,359
1400000US17031825504,17031825504,"Census Tract 8255.04, Cook County, Illinois",1185,87
1400000US17031825505,17031825505,"Census Tract 8255.05, Cook County, Illinois",1152,400
1400000US17031825600,17031825600,"Census Tract 8256, Cook County, Illinois",1143,135
1400000US17031825700,17031825700,"Census Tract 8257, Cook County, Illinois",969,65
1400000US17031825801,17031825801,"Census Tract 8258.01, Cook County, Illinois",935,46
1400000US17031825802,17031825802,"Census Tract 8258.02, Cook County, Illinois",1000,208
1400000US17031825803,17031825803,"Census Tract 8258.03, Cook County, Illinois",928,45
1400000US17031825900,17031825900,"Census Tract 8259, Cook County, Illinois",882,97
1400000US17031826000,17031826000,"Census Tract 8260, Cook County, Illinois",898,159
1400000US17031826100,17031826100,"Census Tract 8261, Cook County, Illinois",1286,181
1400000US17031826201,17031826201,"Census Tract 8262.01, Cook County, Illinois",819,69
1400000US17031826202,17031826202,"Census Tract 8262.02, Cook County, Illinois",947,37
1400000US17031826301,17031826301,"Census Tract 8263.01, Cook County, Illinois",989,135
1400000US17031826303,17031826303,"Census Tract 8263.03, Cook County, Illinois",1311,216
1400000US17031826304,17031826304,"Census Tract 8263.04, Cook County, Illinois",1003,129
1400000US17031826401,17031826401,"Census Tract 8264.01, Cook County, Illinois",1274,103
1400000US17031826402,17031826402,"Census Tract 8264.02, Cook County, Illinois",1389,130
1400000US17031826500,17031826500,"Census Tract 8265, Cook County, Illinois",1309,250
1400000US17031826600,17031826600,"Census Tract 8266, Cook County, Illinois",966,108
1400000US17031826700,17031826700,"Census Tract 8267, Cook County, Illinois",807,121
1400000US17031826800,17031826800,"Census Tract 8268, Cook County, Illinois",902,78
1400000US17031826901,17031826901,"Census Tract 8269.01, Cook County, Illinois",868,170
1400000US17031826902,17031826902,"Census Tract 8269.02, Cook County, Illinois",646,396
1400000US17031827000,17031827000,"Census Tract 8270, Cook County, Illinois",863,138
1400000US17031827100,17031827100,"Census Tract 8271, Cook County, Illinois",744,92
1400000US17031827200,17031827200,"Census Tract 8272, Cook County, Illinois",1013,97
1400000US17031827300,17031827300,"Census Tract 8273, Cook County, Illinois",695,147
1400000US17031827400,17031827400,"Census Tract 8274, Cook County, Illinois",820,225
1400000US17031827500,17031827500,"Census Tract 8275, Cook County, Illinois",843,205
1400000US17031827600,17031827600,"Census Tract 8276, Cook County, Illinois",1176,197
1400000US17031827700,17031827700,"Census Tract 8277, Cook County, Illinois",1348,71
1400000US17031827801,17031827801,"Census Tract 8278.01, Cook County, Illinois",1442,150
1400000US17031827802,17031827802,"Census Tract 8278.02, Cook County, Illinois",1349,96
1400000US17031827804,17031827804,"Census Tract 8278.04, Cook County, Illinois",1413,326
1400000US17031827805,17031827805,"Census Tract 8278.05, Cook County, Illinois",1713,128
1400000US17031827901,17031827901,"Census Tract 8279.01, Cook County, Illinois",2277,58
1400000US17031827902,17031827902,"Census Tract 8279.02, Cook County, Illinois",1167,81
1400000US17031828000,17031828000,"Census Tract 8280, Cook County, Illinois",1035,135
1400000US17031828100,17031828100,"Census Tract 8281, Cook County, Illinois",1031,167
1400000US17031828201,17031828201,"Census Tract 8282.01, Cook County, Illinois",967,55
1400000US17031828202,17031828202,"Census Tract 8282.02, Cook County, Illinois",832,43
1400000US17031828300,17031828300,"Census Tract 8283, Cook County, Illinois",815,89
1400000US17031828401,17031828401,"Census Tract 8284.01, Cook County, Illinois",1126,154
1400000US17031828402,17031828402,"Census Tract 8284.02, Cook County, Illinois",971,44
1400000US17031828503,17031828503,"Census Tract 8285.03, Cook County, Illinois",1042,145
1400000US17031828504,17031828504,"Census Tract 8285.04, Cook County, Illinois",1149,96
1400000US17031828505,17031828505,"Census Tract 8285.05, Cook County, Illinois",996,371
1400000US17031828506,17031828506,"Census Tract 8285.06, Cook County, Illinois",846,74
1400000US17031828601,17031828601,"Census Tract 8286.01, Cook County, Illinois",1184,217
1400000US17031828602,17031828602,"Census Tract 8286.02, Cook County, Illinois",1799,230
1400000US17031828701,17031828701,"Census Tract 8287.01, Cook County, Illinois",943,182
1400000US17031828702,17031828702,"Census Tract 8287.02, Cook County, Illinois",973,97
1400000US17031828801,17031828801,"Census Tract 8288.01, Cook County, Illinois",1525,1302
1400000US17031828802,17031828802,"Census Tract 8288.02, Cook County, Illinois",1264,706
1400000US17031828900,17031828900,"Census Tract 8289, Cook County, Illinois",940,78
1400000US17031829000,17031829000,"Census Tract 8290, Cook County, Illinois",821,109
1400000US17031829100,17031829100,"Census Tract 8291, Cook County, Illinois",795,111
1400000US17031829200,17031829200,"Census Tract 8292, Cook County, Illinois",879,67
1400000US17031829301,17031829301,"Census Tract 8293.01, Cook County, Illinois",1167,115
1400000US17031829302,17031829302,"Census Tract 8293.02, Cook County, Illinois",862,46
1400000US17031829401,17031829401,"Census Tract 8294.01, Cook County, Illinois",1315,149
1400000US17031829402,17031829402,"Census Tract 8294.02, Cook County, Illinois",741,385
1400000US17031829500,17031829500,"Census Tract 8295, Cook County, Illinois",783,254
1400000US17031829600,17031829600,"Census Tract 8296, Cook County, Illinois",844,169
1400000US17031829700,17031829700,"Census Tract 8297, Cook County, Illinois",768,195
1400000US17031829800,17031829800,"Census Tract 8298, Cook County, Illinois",1572,391
1400000US17031829901,17031829901,"Census Tract 8299.01, Cook County, Illinois",1309,159
1400000US17031829902,17031829902,"Census Tract 8299.02, Cook County, Illinois",1594,854
1400000US17031830001,17031830001,"Census Tract 8300.01, Cook County, Illinois",780,18
1400000US17031830003,17031830003,"Census Tract 8300.03, Cook County, Illinois",1436,96
1400000US17031830004,17031830004,"Census Tract 8300.04, Cook County, Illinois",1073,267
1400000US17031830005,17031830005,"Census Tract 8300.05, Cook County, Illinois",1767,432
1400000US17031830006,17031830006,"Census Tract 8300.06, Cook County, Illinois",675,407
1400000US17031830007,17031830007,"Census Tract 8300.07, Cook County, Illinois",992,93
1400000US17031830008,17031830008,"Census Tract 8300.08, Cook County, Illinois",1974,369
1400000US17031830100,17031830100,"Census Tract 8301, Cook County, Illinois",1800,81
1400000US17031830201,17031830201,"Census Tract 8302.01, Cook County, Illinois",1052,139
1400000US17031830202,17031830202,"Census Tract 8302.02, Cook County, Illinois",1583,217
1400000US17031830300,17031830300,"Census Tract 8303, Cook County, Illinois",948,88
1400000US17031830400,17031830400,"Census Tract 8304, Cook County, Illinois",1236,128
1400000US17031830500,17031830500,"Census Tract 8305, Cook County, Illinois",868,64
1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",965,40
1400000US17031830700,17031830700,"Census Tract 8307, Cook County, Illinois",717,39
1400000US17031830800,17031830800,"Census Tract 8308, Cook County, Illinois",1126,54
1400000US17031830900,17031830900,"Census Tract 8309, Cook County, Illinois",1378,164
1400000US17031831000,17031831000,"Census Tract 8310, Cook County, Illinois",1856,245
1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",1012,94
1400000US17031831200,17031831200,"Census Tract 8312, Cook County, Illinois",938,97
1400000US17031831300,17031831300,"Census Tract 8313, Cook County, Illinois",825,81
1400000US17031831400,17031831400,"Census Tract 8314, Cook County, Illinois",928,72
1400000US17031831500,17031831500,"Census Tract 8315, Cook County, Illinois",1000,157
1400000US17031831600,17031831600,"Census Tract 8316, Cook County, Illinois",923,50
1400000US17031831700,17031831700,"Census Tract 8317, Cook County, Illinois",1067,92
1400000US17031831800,17031831800,"Census Tract 8318, Cook County, Illinois",1060,90
1400000US17031831900,17031831900,"Census Tract 8319, Cook County, Illinois",1757,138
1400000US17031832000,17031832000,"Census Tract 8320, Cook County, Illinois",1716,128
1400000US17031832100,17031832100,"Census Tract 8321, Cook County, Illinois",1138,101
1400000US17031832200,17031832200,"Census Tract 8322, Cook County, Illinois",1336,106
1400000US17031832300,17031832300,"Census Tract 8323, Cook County, Illinois",1767,162
1400000US17031832400,17031832400,"Census Tract 8324, Cook County, Illinois",1548,169
1400000US17031832500,17031832500,"Census Tract 8325, Cook County, Illinois",1452,567
1400000US17031832600,17031832600,"Census Tract 8326, Cook County, Illinois",1960,159
1400000US17031832900,17031832900,"Census Tract 8329, Cook County, Illinois",1531,146
1400000US17031833000,17031833000,"Census Tract 8330, Cook County, Illinois",1960,204
1400000US17031833100,17031833100,"Census Tract 8331, Cook County, Illinois",1776,146
1400000US17031833300,17031833300,"Census Tract 8333, Cook County, Illinois",1442,174
1400000US17031833900,17031833900,"Census Tract 8339, Cook County, Illinois",796,67
1400000US17031834000,17031834000,"Census Tract 8340, Cook County, Illinois",1072,43
1400000US17031834200,17031834200,"Census Tract 8342, Cook County, Illinois",866,45
1400000US17031834300,17031834300,"Census Tract 8343, Cook County, Illinois",765,44
1400000US17031834400,17031834400,"Census Tract 8344, Cook County, Illinois",1073,140
1400000US17031834500,17031834500,"Census Tract 8345, Cook County, Illinois",1019,181
1400000US17031834600,17031834600,"Census Tract 8346, Cook County, Illinois",845,202
1400000US17031834700,17031834700,"Census Tract 8347, Cook County, Illinois",888,81
1400000US17031834800,17031834800,"Census Tract 8348, Cook County, Illinois",729,72
1400000US17031834900,17031834900,"Census Tract 8349, Cook County, Illinois",685,207
1400000US17031835000,17031835000,"Census Tract 8350, Cook County, Illinois",848,44
1400000US17031835100,17031835100,"Census Tract 8351, Cook County, Illinois",930,134
1400000US17031835200,17031835200,"Census Tract 8352, Cook County, Illinois",764,44
1400000US17031835500,17031835500,"Census Tract 8355, Cook County, Illinois",419,74
1400000US17031835600,17031835600,"Census Tract 8356, Cook County, Illinois",719,108
1400000US17031835700,17031835700,"Census Tract 8357, Cook County, Illinois",745,183
1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",1018,399
1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",630,185
1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",1090,87
1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",1006,140
1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",980,304
1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",994,156
1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",489,239
1400000US17031836500,17031836500,"Census Tract 8365, Cook County, Illinois",798,112
1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",991,122
1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",873,78
1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",695,294
1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",746,130
1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",822,239
1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",769,145
1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",987,121
1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",930,74
1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",1230,210
1400000US17031838000,17031838000,"Census Tract 8380, Cook County, Illinois",467,90
1400000US17031838100,17031838100,"Census Tract 8381, Cook County, Illinois",473,127
1400000US17031838200,17031838200,"Census Tract 8382, Cook County, Illinois",969,130
1400000US17031838300,17031838300,"Census Tract 8383, Cook County, Illinois",1192,116
1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",706,478
1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",954,64
1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",376,112
1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",2059,118
1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",1865,105
1400000US17031839200,17031839200,"Census Tract 8392, Cook County, Illinois",838,74
1400000US17031839500,17031839500,"Census Tract 8395, Cook County, Illinois",339,87
1400000US17031839600,17031839600,"Census Tract 8396, Cook County, Illinois",782,155
1400000US17031839700,17031839700,"Census Tract 8397, Cook County, Illinois",870,41
1400000US17031839800,17031839800,"Census Tract 8398, Cook County, Illinois",985,84
1400000US17031839900,17031839900,"Census Tract 8399, Cook County, Illinois",935,100
1400000US17031840000,17031840000,"Census Tract 8400, Cook County, Illinois",877,99
1400000US17031840100,17031840100,"Census Tract 8401, Cook County, Illinois",836,45
1400000US17031840200,17031840200,"Census Tract 8402, Cook County, Illinois",944,172
1400000US17031840300,17031840300,"Census Tract 8403, Cook County, Illinois",927,64
1400000US17031840400,17031840400,"Census Tract 8404, Cook County, Illinois",771,75
1400000US17031840700,17031840700,"Census Tract 8407, Cook County, Illinois",789,93
1400000US17031840800,17031840800,"Census Tract 8408, Cook County, Illinois",743,64
1400000US17031841000,17031841000,"Census Tract 8410, Cook County, Illinois",1478,951
1400000US17031841100,17031841100,"Census Tract 8411, Cook County, Illinois",822,79
1400000US17031841200,17031841200,"Census Tract 8412, Cook County, Illinois",874,45
1400000US17031841300,17031841300,"Census Tract 8413, Cook County, Illinois",833,78
1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",1055,155
1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",1015,77
1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",1196,125
1400000US17031841700,17031841700,"Census Tract 8417, Cook County, Illinois",658,417
1400000US17031841800,17031841800,"Census Tract 8418, Cook County, Illinois",921,85
1400000US17031841900,17031841900,"Census Tract 8419, Cook County, Illinois",1959,147
1400000US17031842000,17031842000,"Census Tract 8420, Cook County, Illinois",2094,182
1400000US17031842100,17031842100,"Census Tract 8421, Cook County, Illinois",828,136
1400000US17031842200,17031842200,"Census Tract 8422, Cook County, Illinois",1923,298
1400000US17031842300,17031842300,"Census Tract 8423, Cook County, Illinois",1734,233
1400000US17031842400,17031842400,"Census Tract 8424, Cook County, Illinois",1139,420
1400000US17031842500,17031842500,"Census Tract 8425, Cook County, Illinois",375,40
1400000US17031842600,17031842600,"Census Tract 8426, Cook County, Illinois",951,107
1400000US17031842800,17031842800,"Census Tract 8428, Cook County, Illinois",896,51
1400000US17031842900,17031842900,"Census Tract 8429, Cook County, Illinois",567,137
1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",880,76
1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",984,106
1400000US17031843200,17031843200,"Census Tract 8432, Cook County, Illinois",872,44
1400000US17031843300,17031843300,"Census Tract 8433, Cook County, Illinois",956,36
1400000US17031843400,17031843400,"Census Tract 8434, Cook County, Illinois",667,129
1400000US17031843500,17031843500,"Census Tract 8435, Cook County, Illinois",767,41
1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",1040,123
1400000US17031843700,17031843700,"Census Tract 8437, Cook County, Illinois",1264,117
1400000US17031843800,17031843800,"Census Tract 8438, Cook County, Illinois",1182,228
1400000US17031843900,17031843900,"Census Tract 8439, Cook County, Illinois",963,66
1400000US17031980000,17031980000,"Census Tract 9800, Cook County, Illinois",-,**
1400000US17031980100,17031980100,"Census Tract 9801, Cook County, Illinois",-,**
1400000US17031990000,17031990000,"Census Tract 9900, Cook County, Illinois",-,**
